Clean_Reviews,Uncleaned_Reviews,Subjectivity,Polarity,sentiment
liked phone spec provided budget k ui pretty responsive camera battery decent overall great match,Liked the phone with the specs provided at a budget of under 20k.UI is pretty responsive. Camera and battery are decent.Overall a great match!,0.6433333333333333,0.36333333333333334,pos
battery backup good,Battery backup not good,0.6000000000000001,0.7,pos
handy phone affordable feature oxygen battery good finger print slower overall good phone,"Handy phone with affordable features of oxygen OS, battery good, finger print is slower and overall good phone",0.525,0.49999999999999994,pos
first time use,First time 1+ use,0.3333333333333333,0.25,pos
back side look low,Back side look is low,0.15,0.0,neg
ok,Just ok,0.5,0.5,pos
looking nice best mobile,Looking very nice and best mobile 👌,0.65,0.8,pos
performance packed smooth amazingly fast mobile price one pay camera pack extra punch issue find bit bulky battery life bit faster draining however overall feeling happy customer,"Its a performance packed, smooth and amazingly fast mobile for the price one pays. Camera pack an extra punch. Only issue I find is a bit bulky and battery life a bit faster draining...however the overall feeling is of happy customer...😀😀",0.44000000000000006,0.28,pos
good oneplus mobile price range willing compromise little bit camera backcamera big let low lighting indoor setting however good outdoor setting frontcamera good setting indoor outdoor,Good OnePlus mobile at this price range if you are willing to compromise a little bit on camera .BackCAMERA is a big let down in low lighting and Indoor setting however good in Outdoor setting.FrontCAMERA is very good in both the settings Indoor+Outdoor .,0.4928571428571429,0.3089285714285714,pos
nan,,0.0,0.0,pos
finger print good,finger prints good,0.6000000000000001,0.7,pos
nice mobile,Nice mobile,1.0,0.6,pos
selfi camara good,Selfi camara is not good,0.6000000000000001,0.7,pos
excellent phone,Excellent phone 📱,1.0,1.0,pos
could even feature costnot best smartphone price time,Could have had even more features at this costNot the best smartphone at this price and time,0.3,1.0,pos
oneplus good brand going oneplus nord ce lite please stopit like oneplus mobilesit cheaper oneplus others model quality also lowif searching near k suggest go realme series much better oneplus,OnePlus is very good brand but if you are going for OnePlus Nord ce2 lite please stopIt is not like other OnePlus mobilesIt is cheaper than OnePlus others model but its quality is also very lowIf you are searching near about 20k i can suggest you that you go for realme 10 series it is much better than OnePlus,0.5,0.4333333333333333,pos
best economy phone,Best economy phone,0.3,1.0,pos
good,Good,0.6000000000000001,0.7,pos
value money disadvantage dual sim normal android phone,"Value for money, disadvantages is not dual sim. Normal Android phone.",0.6499999999999999,0.15,neg
mediatek dimensity work ok sometime face little bit hanging issuecall duty work smoothly medium graphic settingfingerprint work welldevice many g band supportrear camera quality ok selfy camera goodbattery life goodfast charger take aprrox min chargebuild quality good also good lookingoxygenos based android bloatware clean ui,"MediaTek Dimensity 900 works ok and sometime faces little bit hanging issueCall of duty works smoothly with medium graphics settingFingerprint works very wellDevice have many 5g band supportRear camera quality is ok and selfy camera is goodBattery life is goodFast charger takes aprrox 35-40min to chargeBuild quality is good and also good lookingOxygenOS based on Android 11, no bloatware and clean UI",0.5333333333333333,0.38657407407407407,pos
phone quality good main drawback brightness always keep higher,"The phone quality is good the main drawback is brightness,you always have to keep it higher",0.4777777777777778,0.37222222222222223,pos
good productprice wise also good,Good ProductPrice wise is also good,0.7000000000000001,0.6999999999999998,pos
medium could loaded low quality finger print good battery performance ok,"The media could not be loaded.
                



 Very low quality, finger print good ,and battery performance ok",0.46666666666666673,0.39999999999999997,pos
nan,,0.0,0.0,pos
camera quality poor,Camera Quality is poor,0.6,-0.4,neg
good one,Good one,0.6000000000000001,0.7,pos
nan,,0.0,0.0,pos
liked much,I liked it very much,0.5,0.4,pos
smoothly running opration tha device,So smoothly running all opration of tha device,0.5,0.4,pos
pro battery life goodcons lag lot heavy usageheats upcamera picture quality averagefingerprint scanner side convenient usage doesnt recognise sometimes,Pros:Battery life is goodCons:Lags a lot on heavy usageHeats upCamera picture quality is averageFingerprint scanner on the side - not convenient for usage and doesnt recognise sometimes,0.5,-0.2,neg
nice mobile value money,Nice mobile. Value for money.,1.0,0.6,pos
nan,,0.0,0.0,pos
picture clear,Picture not clear,0.3833333333333333,0.10000000000000002,pos
good phone range,Very good phone in this range,0.6000000000000001,0.7,pos
best phone price range,Best phone in this price range,0.3,1.0,pos
two slot card slot either use sim use memory card use memory card single sim working,There are only two slots in card slot.Either you use both sim but not use memory card.If you use memory card then only single sim is working,0.21428571428571427,-0.07142857142857142,pos
nice phone,Nice phone,1.0,0.6,pos
nice product best price,Nice product for the best price,0.65,0.8,pos
good,Good,0.6000000000000001,0.7,pos
good product,Good Product,0.6000000000000001,0.7,pos
camera goodbattery life goodbest phon,Camera is so goodBattery life is goodBest phon,0.0,0.0,pos
good android phone,Good Android phone,0.6000000000000001,0.7,pos
battery life good camea quality good day however night mode good charging fast fingerprint sensor sometimes responsive provided backoverall best budget,"Battery life is very good,Camea quality is good for day however for night mode not so good,Charging is fast,Fingerprint sensor sometimes not responsive, they should have provided in backOverall best in budget!",0.54,0.6599999999999999,pos
worth buy,Worth to buy it,0.1,0.3,pos
built quality good camera quality better,The built quality is good. Camera quality can be more better.,0.55,0.6,pos
pro beautiful phone handy slim lightweight smooth scrolling w fast charger within min good processor lag till using one week gaming also good outdoor photo nice wide angle battery backup last one day speaker sound good calling sound clear noise many app pre installed like realme vivo oppo redmi price range good overall goodcons android realme pro launched updation go android indoor photo best k recording fps slider dual speaker w supervooc charger wrap charger say oxgenos look like coloros,"Pros1. Very beautiful phone, handy2. Slim and lightweight3. Very smooth scrolling4. 65W fast charger 10% to 100% within 30 to 35min5. Good processor no lag till now after using one week6. Gaming is also very good7. Outdoor photos are very nice in wide angle8. Battery backup it will last up to one day9. Speaker sound is good.10. Calling sound is very clear no noise11. There were not so many app pre installed like in realme,vivo ,oppo, redmi.12. Price range is good13. Overall goodCons.1. Android 11 not 12 realme 9 pro launched with 122. Updation will go up to Android 13 only3. Indoor photos are not best4. 4k recording but not in 60fps5. No slider6. No dual speaker7. 65w supervooc charger not Wrap charger8. It says OxgenOs but looks like ColorOs",0.5205882352941177,0.45588235294117646,pos
poor camera quality satisfiedexcept camera avery thing good qualitative,Poor camera quality so not satisfiedExcept camera Avery thing is very good qualitative,0.6000000000000001,0.14999999999999997,neg
camera beautiful,Camera is so beautiful,1.0,0.85,pos
using month issue faced software issue even disconnecting call call floating window still appears unlikely even bluetooth earphone connected call went bt earphone make work need restart phone though situation occur sometime,"After using for 4months, here are the few issue I have faced.1. Software issue, even after disconnecting calls the call floating window still appears. Which is unlikely .2. Even after Bluetooth earphone is connected, the call doesn't went through BT earphone. To make it work need to restart the phone. Though this situation occur only sometime",0.5,-0.5,pos
two month using phone started hanging sometimes disappointed bit,It's been two months that i am using this phone. It's started hanging sometimes. Disappointed bit.,0.75,-0.75,neg
better camera budget phone,Better  camera budget phone,0.5,0.5,pos
battry good camera oky vo bat nhi h range jo one plus honi chahiye,Battry is good but camera is oky but vo bat nhi h is range me jo one plus me honi chahiye,0.6000000000000001,0.7,pos
lost mobile today college mobile internet try find,Lost this mobile today in my college.. My mobile internet was off.. how can I try to find it,0.0,0.0,neg
phone represents op lcd display bad camera setup although feel snappy overall ui good,"This phone does not represents OP it has LCD display very bad camera setup, Although it feels snappy but overall ui is not very good",0.4222222222222222,3.700743415417188e-17,neg
good,Good,0.6000000000000001,0.7,pos
good like expensive one plus mobile average phone one plus tag,Not good like other expensive one plus mobiles it's average phone with only one plus tag😆,0.5666666666666667,0.016666666666666653,pos
camera good,Camera 🤳📸 good...,0.6000000000000001,0.7,pos
phone good use slow price high compare brand,Phone not good in use. Very slow & Price is high as compare to other brand,0.5133333333333333,0.18666666666666665,pos
finger print reader location comfortablecamera quality goodrest ok,finger print reader location is not comfortableCamera quality not very goodrest ok,0.5,0.5,pos
phone bad quality camer also bad,This phone is very bad quality and camer also is very bad,0.6666666666666666,-0.6999999999999998,neg
good device cemara clarity good battery performance good light wait every thing bad hear voice clear,Its a good device cemara clarity good and battery performance is good light wait every thing is not bad hear voice is not clear,0.5916666666666667,0.31666666666666665,pos
nice,Very nice,1.0,0.6,pos
nan,,0.0,0.0,pos
reduced one start camera quality amoled display rest phone work smooth g make phone life longer yeah think better phone price tag sacrifice something something price,"Reduced one start because of camera quality and not having AMOLED display. Rest Phone works very smooth and 5G will make phones life longer. But yeah, I don't think there is any better phone with this price tag, because you have to sacrifice something to have something in the same price.",0.5,0.45,pos
good product,Good Product,0.6000000000000001,0.7,pos
nice mobile prize high,Nice 1 mobile but prize to high,0.77,0.38,pos
mobile light weight camera quality need improve overall product ok,Mobile is light weight.but the camera quality need to improve. Overall product is ok.,0.39999999999999997,0.3,pos
recommend buy one plus better vivo oppo redmi xiaomi realme samsung,"Recommend to buy one plus, better than Vivo, Oppo, Redmi, Xiaomi, Realme, Samsung",0.5,0.5,pos
best camera,"Best camera,",0.3,1.0,pos
value money,Value for money.,0.0,0.0,pos
good phone,Good phone,0.6000000000000001,0.7,pos
nice budget phone,Nice budget phone,1.0,0.6,pos
battery life one day coverd use medium level charging w fast charging take min chrage performance wise ok charging mobile temperature increase upto dgree camera ok phone call audio clearance noise cancellation perfect contionus usage internet battery going dry quickly,"Battery life one day coverd for use of medium level,but charging 65w fast charging it will take 35 to 40 min for chrage of 10%  to 100% , performance wise ok , while charging mobile temperature increase upto 43 to 44 dgree, camera is ok, phone call audio clearance and noise cancellation is perfect , contionus usage of internet battery going to dry quickly",0.6571428571428571,0.4523809523809524,pos
yeah absolutelybut need choose otherthanks,Yeah! AbsolutelyBut if you need more then choose otherThanks 🙏,0.0,0.0,pos
getting network connectivity issue phone jio sim added request return amazon saying technician come check first technician coming past day processing return refund process bad experience phone amazon service buy paying anything advance amazon worst customer support,"Getting network connectivity issue on this phone with Jio SIM, added request for return but Amazon saying technician will come and check first but no technician coming for past 3 days and they are not processing return or refund process. Very bad experience with this phone and Amazon services. Do not buy paying anything in advance with Amazon. Worst customer support.",0.5625,-0.42499999999999993,pos
smart feature good touch camera nice good,"Smart feature, good touch,camera nice, so all are good",0.7107142857142857,0.5535714285714286,pos
hy,Hy,0.0,0.0,pos
one worst oneplus phone would see camera quality response speed pathetic even waste money phone rather buy nothing phone good phone market cheapest one plus phone crappy feature waste money within one month use,One of worst Oneplus phones you would see. The camera quality and the response speed is pathetic. Don't even waste your money in this phone rather buy nothing phone other good phones in market. Cheapest one plus phone has the crappy features. Waste of money within one months of use.,0.52,-0.34,neg
best,Best he,0.3,1.0,pos
tks,Tks,0.0,0.0,pos
battery life need higher otherwise nice mobile camera quality good,Battery life needs to be higher for such otherwise very nice mobile. Camera quality is too good,0.7000000000000001,0.5166666666666666,pos
price best phone,At this price it is best phone.,0.3,1.0,pos
rounder,All-rounder.,0.0,0.0,pos
superb phone price battery life much expectation camera superb quality plenty mode charging fast half hour must buy budget k,"Superb phone in that price battery life as much as expectation, camera superb quality and plenty of mode, Charging very fast 1 to 100% Half an hour  must buy if your budget 20-25k",0.5933333333333334,0.44666666666666677,pos
everything ok plastic body bad con mobile otherwise would give thump,Everything is ok but plastic body that is bad which is cons. of this mobile otherwise I would give thumps up.,0.5833333333333333,-0.09999999999999992,neg
ok,Ok,0.5,0.5,pos
fingerprint reader good face unlock bad dim light dark battery satisfaction camera quality bad much contrast color either taking primary camera front camera,"Fingerprint reader is good but face unlock is very bad in dim light or dark, battery is only as satisfaction and camera quality is very bad because too much contrast color either taking primary camera or front camera.",0.5291666666666667,0.031250000000000035,neg
phone performance camera quality good issue battery drain quickly even basic use,"Phone performance, camera quality is good. the only issue is with the battery which drains quickly even with basic use.",0.4083333333333334,0.3444444444444444,pos
camera good like one plus expectation,The camera is good but not like one plus expectation,0.6000000000000001,0.7,pos
reting ghazab,5+ Reting_Ghazab,0.0,0.0,pos
good phone price segment especially brand name one plus wk extensive use find problem yet one thing must say back camera quality bit better lagging ui super smooth,"Very good phone at this price segment, especially when the brand name is one plus. After 1 wk of extensive use i don't find any problem as of yet. But one thing I must say, back camera quality can be a bit more better. There is no lagging, UI is super smooth",0.5142857142857143,0.27619047619047615,pos
device day old battery draining issuethere loose connection issue chargeramazon taking responsibilitymy money got wasted device,This device is only 10 days old.I have battery draining issueThere is a loose connection issue in chargerAmazon not taking responsibilityMy money got wasted on this device,0.1564102564102564,-0.05897435897435898,neg
giving review problem phone till using phone monthsand problem running thank courier boy amazon delivered ahead time box opened front thanks amazon one plus battery backup fingerprint reader camera quality,I am giving this review because I have not had any problem with this phone till now.i have been using this phone for 2 monthsand there is no problem in running it.And I will thank the courier boy of amazon who delivered me ahead of time and the box opened in front of me.Thanks to Amazon & one plus⭐⭐⭐⭐🌟battery backup:-5/⭐⭐⭐⭐⭐fingerprint reader:-5/⭐⭐⭐⭐⭐camera quality:-5/⭐⭐⭐⭐⭐,0.2,0.2,pos
nice product low price range well design quality nice,Very nice 👌 product on a low price range well design and a quality was very nice,0.7666666666666666,0.39999999999999997,pos
best,Best,0.3,1.0,pos
camera good except camera everything good,Cameras are not good.Except Cameras everything was good.,0.6000000000000001,0.7,pos
budget infact le thn budget phone alot good phone marketactually thought oneplus good brand lemme tell guy one badest purchase experience ever hadfor budget feature given averageif possible given rating negative,"In the same budget infact the less thn the budget of this phone, alot of good phones are there in the marketActually I thought OnePlus was very good brand, but lemme tell you guys this is one of the badest purchase experience I've ever hadfor this budget features given are very below averageIf possible given the rating in NEGATIVE",0.65,0.27499999999999997,pos
face recognition good sometimes fingure print sensor work,Face recognition is not good. And sometimes fingure print sensor doesn't work,0.6000000000000001,0.7,pos
great camera one plus fingerprint sensor also good,"Great camera by one Plus, fingerprint sensor is also good....",0.675,0.75,pos
brand name oxygen good user interface good camera well,Just the brand name... Just the Oxygen OS is good... The user interface is good... The camera is not well,0.6000000000000001,0.7,pos
nan,,0.0,0.0,pos
one plus mobile performance good used almost one month result good battery life also ok,"One Plus mobile performance is good, i used almost one months and result is good battery life also OK",0.5666666666666668,0.6333333333333333,pos
battery life ok one day using charge bown,Battery life is ok Only one day using Charge bown,0.5,0.5,pos
camera avrage photo processor best battery avrage fast charging w fingerprint front best avragevery good best,Camera is avrage photo and processor is best battery is avrage but fast charging 65w fingerprint is front best but avrageVery good under 25000 best,0.42000000000000004,0.78,pos
camera slightly blurringbattery performance goodin setting app feature missing hour timing format mobile lock mode even use hour format,Camera slightly blurringBattery performance goodIn settings some app features missing12 hour timing format when mobile is lock mode even we use 12 hour format,0.10833333333333334,-0.18333333333333335,neg
yes,Yes,0.0,0.0,pos
phone hanging problemno ir blaster controlling tv acalso network problem occurs phone lot time phone good mark per priceinitially value simple single version released many version concentrating one,This phone has hanging problemNo ir blaster for controlling TV or ACAlso network problem occurs in the phone a lot of time. Phone is good but not up to the mark as per the priceInitially 1+ was having its value because of simple and single version. Not they have released many versions and not concentrating on one,0.41785714285714287,0.28214285714285714,pos
amazing mobile performance battery life camera light weight,"Amazing Mobile by Performance, battery life, camera and light weight.",0.8,0.5,pos
fine really want price range,Over-all it's fine if you really want 1+ in this price range.,0.35,0.30833333333333335,pos
great mobile low cost genuine product,It's a great mobile in low cost such a genuine product,0.5166666666666667,0.4000000000000001,pos
optimised mobile reasonably good budgetthose want get experience one plus first time buy one,"It's optimised mobile in a reasonably good budgetThose who wants to get an experience of one plus first time , they can buy this one",0.4666666666666667,0.475,pos
supar,Supar,0.0,0.0,pos
camera quality could much better,Camera quality could be much better,0.5,0.5,pos
nan,,0.0,0.0,pos
super,Super,0.6666666666666666,0.3333333333333333,pos
phone good quality camera fast processor fast charging low light photo could better bad phone miss ultra wide lens,"The phone has good quality camera, fast processor, fast charging. Low light photos could have been better it’s not bad. Phone misses out on ultra wide lens.",0.5458333333333333,0.15000000000000002,neg
using mobile last month charging drained fast adapter stop working tomorrow going service centre see going,Using mobile from last 5 month.. charging drained to fast and about adapter it stop working now.. tomorrow going to service centre.will see what they are going to do,0.3333333333333333,0.1,neg
best one,Best one,0.3,1.0,pos
bought phone using month till pro stylish design battery last day half fingerprint face recognition work fine periodic software update available con average camera quality lcd display price brand offering amoled display phone seems slow lastest update visiting service center working good whole good first time oneplus user,"I bought this phone and using it for 3months till now.Pros:Stylish design, battery lasts for more than a day and half, fingerprint and face recognition works fine, periodic software updates are available.Cons:Average camera quality, LCD display (for the same price other brands are offering amoled displays), phone seems to slow down after the lastest update but after visiting the service center it's working good.On the whole good for first time OnePlus users.",0.4138888888888888,0.20416666666666664,pos
mobile becomes slow month camera quality good better go samsung,"Mobile OS becomes slow after 6months, camera quality is not good, better to go with Samsung",0.5,0.3,pos
better expected know people giving negative review love worth price great added wide angle lens mah battery instead overall smooth experience captured landscape picture train moving speed kph,Better than I expected. I don't know why people are giving negative reviews. But i love it. It's worth the price. It can be great if they added wide angle lens and 6000 mah battery instead of 5000. Overall smooth experience. I captured few landscape pictures while train is moving with the speed of 40kph,0.40555555555555556,0.2222222222222222,pos
worst battery life recommended,Very worst battery life ....i will not recommended,1.0,-1.0,neg
sreen finger,not a sreen finger,0.0,0.0,pos
brought good product,I have brought a good product,0.6000000000000001,0.7,pos
awesome,Awesome,1.0,1.0,pos
go,Go for it.,0.0,0.0,pos
average performance,Average performance.,0.39999999999999997,-0.15,pos
nice phone microphone good call,"All over nice phone,but microphone is not good for call",0.8,0.6499999999999999,pos
good phone limitation always display canavas feature alert slider display fingerprint scanner limited personalizationthese feature missing phone however good perform well,"It's good Phone, having some limitations1- Always on display2- Canavas Feature3- Alert slider4- In Display fingerprint scanner5-  limited personalizationThese features are missing from this phone. However it's good and perform very well.",0.34821428571428575,0.28214285714285714,pos
found processor smooth responsive even installing ton app video recording k dope recommended,I found this processor very smooth & responsive even after installing tons of app. Video recording in 4k is dope.Recommended.,0.5,0.4,pos
camera quality achchhi nahi hai,Camera quality achchhi nahi hai,0.0,0.0,pos
well seen couple mouthwatering online offer took phone week work really well network issue still facing nutshell difference rupee go visit outlet happily give difference stay tension free,"Well, I have seen couple of mouthwatering online offers and took this phone . Just for a week it work really well then after there is network issue which still I am facing . In nutshell the difference is just of 500 to 700 rupees, go visit outlet happily give the difference and stay tension free.",0.6666666666666666,0.4666666666666666,pos
nan,,0.0,0.0,pos
good,Not good,0.6000000000000001,0.7,pos
best looking phone ever price quality maintainedis good extend ram gb pro look attractive w fast charging support video recording amazing best eis available market oneplus nord ce come super amoled display maximum nit brigthness oxygen provides soothing experience daily usagecons provides hz refresh rate hz would better price bracket speaker loud come lpddr x ram ufs make phone slow ip ratring provided wireless charging support low light photography cheaprating performance feature display network battery backup camera speaker value money,best looking phone ever for the price .The quality they maintainedis good .We can extend ram up to 3GB.Pros:1)Looks attractive2)30W fast charging support3) video recording is amazing with best EIS available in the market.4)oneplus nord 2 CE comes with super AMOLED display with maximum of 700 nits brigthness5)Oxygen OS provides the soothing experience for daily usageCons:1)it provides 90 hz refresh rate but 120hz would have been better for the price bracket2)Speakers are not loud3)comes with Lpddr4X ram and ufs 2.2 which makes phone too slow4)No IP ratring provided5)No wireless charging support6) low light photography is too cheapRating:Performance &features : 7/10Display : 6/10Network :8/10Battery backup : 8/10Camera : 5/10Speaker : 7/10Value for money : 7/10,0.5333333333333333,0.40952380952380957,pos
best bettany best display best costmised feachers cammera good chance improve overall better range happy,"Best Bettany, Best DISPLAY BEST COSTMISED FEACHERS cammera is good A chance to improve it overall better in it's range. Happy 😊",0.42857142857142855,0.7142857142857143,pos
company give ammolated display price,Company should give ammolated display in this price.,0.0,0.0,pos
phone performance good writing review month use go,Phone performance is very good. Am writing this review after 1month of use. Go for it....,0.6000000000000001,0.7,pos
better phone using technology cheap brand name game one plus playing battery even last day use amazon customer care call put person say rectify return policy tho bhul hi jayihe use mobile eventhough happy pubg available,"There are better phones using same technology, It is cheap brand name game one plus is playing. Battery doesn't even last a day if you don't use it.Amazon customer care when you call, put through person, he says I will rectify it.Return policy tho bhul hi jayihe.I will use this mobile eventhough I am not happy with it. Pubg is not available",0.5111111111111112,0.2833333333333334,pos
six month back purchased model facing frequent network connection issue also changed new simcard still facing issue mobile getting hanging issue buy product,"Six months back i have purchased this model.. I am facing frequent network connection issue, also changed new simcard.. still facing same issue.. now my mobile is getting hanging issue.. Don't buy this product",0.2515151515151515,0.07878787878787878,pos
phone really amazing smooth working lagging fulfilling need like frequent upi payment banking trading watching video reading content long official meeting clicking important picture etc normal user best deal gamers selfie queen sure whether phone good,"This phone is really amazing, smooth working. No lagging at all. Fulfilling all my needs like frequent UPI payments, bankings, trading, watching some videos, reading the content, long official meeting, clicking some important pictures etc.If you are a normal user, it is best deal. For gamers and selfie queens, I am not sure whether this phone will be a good or not.",0.615432098765432,0.4222222222222222,pos
normal phone gig ram gig storage okay good come performance better yes cam pic quality please ask battery charging quick charging w drain quickly think compare band plan buy interested samsung mi product nokia motorola sony obviously choice left oppo vivo review update recent android update phone really serving manufactured purpose,"normal phone, 8gig ram, 128gig storage okay good then? come to the performance, its better, yes.what about cam & pic quality? please don't ask. battery & charging? quick charging with 65W but drains quickly too. think and compare with other bands before you plan to buy this for 24999/- (no interested with samsung, or mi products so no nokia, motorola, sony obviously choice left with oppo, vivo or 1+)review update : (13-08-22) After recent Android update this phone is really serving its manufactured purpose.",0.4272727272727273,0.26969696969696977,pos
good,Good,0.6000000000000001,0.7,pos
nice,Nice,1.0,0.6,pos
worth buying,Not worth buying,0.1,0.3,pos
even better iphone camera performance good smooth fast best budget smart phone,Even better than the iPhone .  camera performance is very good  .Very smooth and fast . and best budget smart phone,0.5238095238095238,0.5023809523809524,pos
range mobile best mobile display bestest amoled display etc,In this range mobile is best.Mobile display is the bestest 😉 in Amoled display etc,0.3,1.0,pos
camera expectation battery life good,Camera is not up to my expectation..Battery life is good..,0.6000000000000001,0.7,pos
medium could loaded product good colour dark camera performance upto mark premium feature ambient display available hard core oneplus fan might get bit disappointed,"The media could not be loaded.
                



 The product is good just the colour is not dark, camera performance is not upto the mark and some premium features such as ambient display are not available. If you are a hard-core OnePlus fan the you might get a bit disappointed.",0.5383333333333333,-0.018333333333333358,pos
good feature nice quality,Good features with nice quality,0.8,0.6499999999999999,pos
entry level smartphone oneplus expect magic box phone expect much entry level phone camera app device good ai function camera working fine color look natural hdr mode tripod mode useless without tripod video stabilization good,This is entry level smartphone from OnePlus. Don't expect magic out of the box. This phone is for those who don't expect much from an entry-level phone.The camera app in this device is very good. The AI function in camera is working fine. Colors don't look natural in HDR mode. The tripod mode is useless without a tripod. Video stabilization is very good.,0.5,0.30238095238095236,pos
finger work properly,Finger don't work properly.,0.1,0.0,pos
oneplus known good camera quality found camera quality upto mark camera qualitu onplus phone quite good bai performance,Oneplus known for good camera quality. but i did not found camera quality upto the mark.Other then camera qualitu this onplus phone is quite good(on the bais of performance),0.6000000000000001,0.7,pos
good camera battery backup,Not good camera and battery backup,0.6000000000000001,0.7,pos
plus point display battery processer g,"Plus points: display, battery, processer, 5g",0.0,0.0,pos
like,I like it,0.0,0.0,pos
next day purchase lost phone paying emis month using old mi phone heart breaking,"Next day after purchase i lost this phone, now i am paying EMIs for 6 months using my old MI phone heart breaking.",0.1,0.05,neg
nice product,Nice of  product,1.0,0.6,pos
good condition,Good condition,0.6000000000000001,0.7,pos
good,Good,0.6000000000000001,0.7,pos
price range one plus best phone previously using iphone got stolen one plus good charge real quickly,"For this price range, one plus is the best phone...Previously using iphone, which got stolen, one plus is good. It charges real quickly",0.4541666666666667,0.5083333333333333,pos
battery life good camera quality also good,Battery life is good and camera quality is also good,0.6000000000000001,0.7,pos
overall good phone price,Overall good phone in this price,0.30000000000000004,0.35,pos
overall good,Overall good,0.30000000000000004,0.35,pos
phone good support tv remote app feature battery life good camera good,This phone is good but it does not support tv remote app it doesn't have that feature . Battery life is good .camera is very good,0.5,0.49999999999999994,pos
mobile phone best price rangebest camera result fingerprint reader fasterbattery life hour,Mobile Phone Is Best This Price RangeBest Camera 📷 Results 👍Fingerprint Reader Very FasterBattery 🔋 life 10 to 12 Hours,0.3,1.0,pos
phone damege want replace phonekindly assist,Phone damege i want to replace phoneKindly assist,0.0,0.0,pos
display camerabad battery super slim stylish design oneplus brand,"1.Display2.CameraBad,1. Battery Super2. Slim and stylish design3. OnePlus Brand.........",0.8333333333333333,0.41666666666666663,pos
highly disappointed battery backup drain fast apart phone decent,Highly Disappointed with the battery backup it drains fast apart from that phone is decent,0.6722222222222222,-0.1277777777777778,neg
like product good happy customer,I like this product . Good and happy customer,0.8,0.75,pos
nan,,0.0,0.0,pos
good product k,Good product under 20k,0.6000000000000001,0.7,pos
better take ce litemoney matter worth bought kcamera quality good,Better to take ce 2 other than liteMoney matter worth of it .Bought for 20kCamera quality not so good,0.4000000000000001,0.5,pos
front camera much good,The front camera is not much good,0.6000000000000001,0.7,pos
camera okay great prize range battery good performance wise issue old one plus experiance,"Camera.Its okay, but not that great for this prize range.battery is good.Performance wise no issue. but no up to the old one plus experiance.",0.5900000000000001,0.56,pos
great phone loved,Great phone loved it,0.775,0.75,pos
average phone,Average phone,0.39999999999999997,-0.15,pos
nice,Nice,1.0,0.6,pos
mobile good amazon made disappointed charger issue received company charger instead one plus,The mobile is very good but Amazon made me disappointed because of charger issue. I have received some other company charger instead of one plus.,0.675,-0.025000000000000022,pos
poor battery life used hz resolution also look much premium compared bidder range camera good phone speaker volume low need fixed possible update overall average phone,Poor battery life when used in 60hz resolution also. Looks not that much premium when compared with other bidders of same range. Camera is good. Phone speakers volume is too low needs to be fixed if possible in their updates. Overall average phone.,0.41250000000000003,0.056249999999999994,neg
camara quality good,Camara quality is good,0.6000000000000001,0.7,pos
good phone genuinely search one plus quality good best,It's good phone. But you are genuinely search one plus quality then it's not for you. Because it's good but not best .,0.5,0.7,pos
liked processor ram display ok camera nice,I liked processor and ram .Display is ok .Camera is not nice.,0.7666666666666666,0.5666666666666668,pos
month phone ok nothing great good bit worried performance definitely worsen passage time many time phone go blank app access playing game good experience last phone redmi note pro faaaaaar aheadof phone almost every aspect good thing phone u fully charge minute,It's been a month and phone is just ok... nothing great or good about it. I m bit worried that performance definitely worsen with passage of time. Many a times phone goes blank...no app to access. While playing games it's not at all good experience. My last phone was redmi note 8 pro and it was faaaaaar aheadof this phone in almost every aspect. The only good thing about this phone is that u can fully charge it in 35-40 minutes.,0.45166666666666677,0.35,neg
everything good phone hand feel awesome premium look fingerprint sensor good use tempered glass feel nanosecond lag amoled display amazing auto brightness working fine charging next level charge minute speaker good dual dolby speaker could given prize processor great oxygen running smoothly android needed camera good could better price whatsapp taking much storage storing image video maximum quality required previous phone image stored kb one plus taking mb single image toooo much,"Everything is good on this phone 😊😍In hand feel is Awesome, Premium looks !!!Fingerprint sensor(3/5) is Very Good. But if you use Tempered glass you will feel a nanosecond lag.AMOLED display(5/5) is amazing and auto-brightness is working fine.Charging(5/5) is just to the next level, 100% charge in 20-25 minutes.Speaker(4/5) is Good, but dual Dolby speakers could be given at this prize.Processor is great, Oxygen OS is running smoothly with android 11 but 12 is needed.Camera is good but could be better at this price.WhatsApp is taking too much storage because it is storing the images and videos in their maximum quality which is not required. In my previous phone, the images were stored in 100-400 kb, but one plus is taking 1.4 - 2 MB for a single image which is toooo much.",0.48873015873015885,0.44523809523809527,pos
amaging product oneplus thank,Very amaging product OnePlus thank you,0.0,0.0,pos
mobile charger working,Mobile charger not working,0.0,0.0,pos
low cost primium quality,Low cost m primium quality,0.3,0.0,neg
like,I like this,0.0,0.0,pos
smooth best quality,Smooth & best quality,0.4,0.7,pos
brand compared best iphone leval,All brand compared it is best but not on iphone leval,0.3,1.0,pos
